order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
69058,1101,2024-08-20,303,6,78.36,470.16,Completed,2024-08-23
69059,963,2025-10-01,69,6,18.22,109.32,Completed,2025-10-04
69060,8135,2025-05-19,99,7,676.74,4737.18,Completed,2025-05-21
69061,5807,2024-06-07,451,10,638.26,6382.6,Pending,
69062,9548,2025-06-11,157,1,97.58,97.58,Completed,2025-06-12
69063,7538,2023-02-17,2,3,178.88,536.64,Completed,2023-02-18
69064,3553,2025-11-07,464,9,8.16,73.44,Completed,2025-11-11
69065,2512,2025-02-15,283,2,323.27,646.54,Completed,2025-02-18
69066,981,2025-12-28,315,2,153.44,306.88,Completed,2026-01-01
69067,7457,2023-07-08,283,5,323.27,1616.35,Pending,
69068,3494,2023-10-05,277,5,525.59,2627.95,Pending,
69069,88,2023-01-26,423,9,32.19,289.71,Completed,2023-01-30
69070,1638,2023-04-16,46,9,11.92,107.28,Completed,2023-04-19
69071,9631,2023-11-07,276,6,6.36,38.16,Cancelled,
69072,8901,2023-02-07,100,2,65.15,130.3,Completed,2023-02-11
69073,7920,2024-07-09,365,6,180.7,1084.2,Cancelled,
69074,9645,2024-02-13,102,10,96.45,964.5,Completed,2024-02-16
69075,5551,2025-12-31,44,7,49.07,343.49,Completed,2026-01-05
69076,2959,2023-06-06,60,4,79.43,317.72,Cancelled,
69077,6693,2023-04-08,188,3,23.28,69.84,Completed,2023-04-10
69078,7594,2023-03-14,329,10,348.1,3481.0,Cancelled,
69079,1948,2025-11-19,190,9,17.99,161.91,Completed,2025-11-21
69080,7636,2025-10-19,416,3,23.54,70.62,Completed,2025-10-24
69081,6385,2025-09-09,341,2,536.57,1073.14,Completed,2025-09-13
69082,7778,2025-08-12,410,6,126.88,761.28,Cancelled,
69083,7378,2025-11-06,447,1,132.7,132.7,Completed,2025-11-11
69084,917,2025-09-15,244,7,43.71,305.97,Completed,2025-09-19
69085,8846,2024-02-19,314,7,38.59,270.13,Completed,2024-02-22
69086,8489,2024-05-31,494,7,90.21,631.47,Cancelled,
69087,1040,2025-06-07,227,4,117.88,471.52,Completed,2025-06-11
69088,4409,2023-12-04,424,2,39.56,79.12,Completed,2023-12-09
69089,6075,2024-04-26,359,10,129.27,1292.7,Cancelled,
69090,8219,2023-02-19,110,1,99.63,99.63,Completed,2023-02-23
69091,6873,2023-03-03,481,8,510.9,4087.2,Completed,2023-03-08
69092,3344,2025-06-04,245,8,75.84,606.72,Pending,
69093,7312,2023-10-25,441,6,1018.01,6108.06,Pending,
69094,9174,2024-03-05,393,6,956.12,5736.72,Completed,2024-03-09
69095,4328,2023-02-07,320,4,41.24,164.96,Completed,2023-02-10
69096,2222,2024-09-11,134,4,84.08,336.32,Cancelled,
69097,4576,2024-11-06,104,7,14.78,103.46,Completed,2024-11-10
69098,1815,2023-10-07,52,2,46.55,93.1,Cancelled,
69099,5135,2024-10-19,319,5,141.48,707.4,Completed,2024-10-23
69100,122,2024-07-24,238,3,124.03,372.09,Completed,2024-07-25
69101,591,2025-03-14,164,6,47.43,284.58,Completed,2025-03-18
69102,2876,2023-07-21,367,10,130.2,1302.0,Pending,
69103,2305,2025-09-11,369,9,319.73,2877.57,Cancelled,
69104,4244,2024-01-06,124,7,72.38,506.66,Cancelled,
69105,7828,2024-05-27,125,2,224.87,449.74,Pending,
69106,7671,2024-11-09,455,6,95.86,575.16,Cancelled,
69107,2588,2023-07-26,2,7,178.88,1252.16,Completed,2023-07-30
69108,641,2025-11-30,433,7,234.54,1641.78,Completed,2025-12-02
69109,310,2023-09-14,314,7,38.59,270.13,Completed,2023-09-18
69110,2255,2025-06-20,33,1,755.53,755.53,Completed,2025-06-23
69111,8181,2025-12-17,401,9,1154.52,10390.68,Completed,2025-12-19
69112,6000,2025-04-28,436,8,74.56,596.48,Cancelled,
69113,530,2023-12-22,200,10,49.36,493.6,Pending,
69114,7671,2025-11-05,471,9,125.86,1132.74,Completed,2025-11-07
69115,3818,2025-10-12,390,2,100.7,201.4,Completed,2025-10-16
69116,6901,2023-08-20,388,6,53.92,323.52,Cancelled,
69117,6811,2024-10-30,105,3,503.5,1510.5,Pending,
69118,7677,2025-12-07,249,7,1040.92,7286.44,Completed,2025-12-08
69119,9734,2023-06-17,211,4,740.66,2962.64,Completed,2023-06-21
69120,7768,2023-03-13,231,5,48.4,242.0,Completed,2023-03-14
69121,3901,2025-04-03,195,2,94.72,189.44,Cancelled,
69122,1665,2023-09-01,381,5,218.47,1092.35,Completed,2023-09-03
69123,6523,2023-02-15,105,8,503.5,4028.0,Pending,
69124,2847,2023-06-17,220,8,27.42,219.36,Completed,2023-06-21
69125,511,2023-03-28,199,7,9.04,63.28,Pending,
69126,8984,2025-12-20,445,2,326.53,653.06,Pending,
69127,4859,2024-12-28,95,1,41.62,41.62,Completed,2024-12-29
69128,7285,2023-07-29,217,7,1370.71,9594.97,Cancelled,
69129,448,2024-03-29,74,10,108.43,1084.3,Cancelled,
69130,9611,2024-05-17,121,9,1865.91,16793.19,Completed,2024-05-21
69131,7065,2024-06-11,32,3,31.67,95.01,Pending,
69132,9688,2024-01-31,417,6,1782.31,10693.86,Completed,2024-02-03
69133,5831,2023-07-17,230,4,172.98,691.92,Pending,
69134,33,2024-02-06,428,8,35.65,285.2,Completed,2024-02-08
69135,3772,2025-09-12,76,6,74.36,446.16,Completed,2025-09-13
69136,5934,2023-07-29,294,2,107.93,215.86,Pending,
69137,7592,2023-01-13,239,7,119.84,838.88,Completed,2023-01-18
69138,7983,2025-04-20,361,5,526.19,2630.95,Pending,
69139,1998,2023-10-10,106,1,91.96,91.96,Completed,2023-10-14
69140,6496,2024-01-09,490,7,68.73,481.11,Completed,2024-01-14
69141,9047,2024-01-27,418,6,40.24,241.44,Pending,
69142,682,2025-08-08,325,4,80.18,320.72,Completed,2025-08-11
69143,2484,2025-04-12,236,8,47.11,376.88,Pending,
69144,6816,2023-09-24,170,8,211.78,1694.24,Pending,
69145,5984,2023-09-29,224,6,33.56,201.36,Pending,
69146,4715,2024-06-23,400,2,50.93,101.86,Pending,
69147,7513,2025-02-21,231,6,48.4,290.4,Completed,2025-02-24
69148,5735,2023-06-29,473,3,1114.06,3342.18,Completed,2023-06-30
69149,377,2023-09-24,368,1,28.53,28.53,Completed,2023-09-26
69150,7943,2023-01-16,194,8,95.04,760.32,Completed,2023-01-21
69151,4265,2024-10-09,484,1,20.14,20.14,Completed,2024-10-11
69152,1690,2024-02-02,370,7,106.66,746.62,Pending,
69153,4234,2024-05-20,367,8,130.2,1041.6,Pending,
69154,3577,2024-07-11,206,5,134.21,671.05,Pending,
69155,4886,2025-08-29,437,10,41.02,410.2,Completed,2025-08-31
69156,508,2025-01-29,152,8,17.12,136.96,Cancelled,
69157,1999,2024-09-12,35,3,221.51,664.53,Cancelled,
69158,5720,2024-01-26,159,3,47.49,142.47,Pending,
69159,3383,2025-02-08,348,2,55.06,110.12,Completed,2025-02-13
69160,881,2024-08-04,132,6,56.46,338.76,Completed,2024-08-05
69161,2644,2023-05-21,406,4,97.77,391.08,Completed,2023-05-26
69162,2522,2024-05-06,424,6,39.56,237.36,Completed,2024-05-10
69163,8601,2025-08-04,197,3,123.05,369.15,Completed,2025-08-08
69164,7512,2024-09-08,426,4,90.46,361.84,Completed,2024-09-13
69165,7028,2023-03-14,462,7,178.89,1252.23,Completed,2023-03-18
69166,1131,2023-11-18,272,8,45.92,367.36,Completed,2023-11-22
69167,2580,2024-08-02,152,4,17.12,68.48,Pending,
69168,3462,2025-03-09,137,1,257.51,257.51,Completed,2025-03-11
69169,5087,2024-02-24,381,10,218.47,2184.7,Completed,2024-02-28
69170,7516,2025-09-04,280,7,73.84,516.88,Pending,
69171,6261,2025-12-19,13,9,86.65,779.85,Pending,
69172,7704,2025-01-24,151,8,14.01,112.08,Completed,2025-01-26
69173,8962,2023-01-15,183,9,63.75,573.75,Cancelled,
69174,7490,2025-04-07,113,5,235.43,1177.15,Completed,2025-04-10
69175,2847,2024-03-31,477,9,470.12,4231.08,Cancelled,
69176,5981,2023-04-02,87,1,17.45,17.45,Completed,2023-04-05
69177,4441,2024-07-12,270,5,37.75,188.75,Pending,
69178,6968,2024-09-14,224,6,33.56,201.36,Completed,2024-09-17
69179,6372,2024-03-04,352,2,14.71,29.42,Completed,2024-03-08
69180,6651,2025-10-04,186,6,69.72,418.32,Completed,2025-10-09
69181,3260,2023-03-31,68,9,77.89,701.01,Completed,2023-04-03
69182,5464,2025-05-12,247,3,63.97,191.91,Completed,2025-05-15
69183,2045,2023-03-08,299,9,605.76,5451.84,Cancelled,
69184,3875,2023-11-17,426,2,90.46,180.92,Pending,
69185,9706,2024-04-24,184,8,35.36,282.88,Completed,2024-04-25
69186,1107,2025-03-01,220,7,27.42,191.94,Completed,2025-03-05
69187,7568,2023-03-30,423,8,32.19,257.52,Pending,
69188,8319,2025-05-25,283,5,323.27,1616.35,Pending,
69189,5735,2024-05-01,319,7,141.48,990.36,Pending,
69190,4986,2023-08-15,397,10,90.95,909.5,Pending,
69191,9022,2025-07-28,61,7,535.57,3748.99,Completed,2025-08-01
69192,7832,2023-08-18,418,4,40.24,160.96,Pending,
69193,9272,2025-08-20,112,6,65.25,391.5,Completed,2025-08-25
69194,4696,2023-05-22,20,6,47.66,285.96,Cancelled,
69195,7110,2025-01-15,189,10,393.0,3930.0,Completed,2025-01-20
69196,6394,2024-09-29,429,9,556.79,5011.11,Completed,2024-10-03
69197,7581,2024-06-20,499,3,349.4,1048.2,Cancelled,
69198,9815,2023-01-22,355,6,213.02,1278.12,Pending,
69199,5277,2023-03-31,124,4,72.38,289.52,Completed,2023-04-01
69200,952,2024-04-21,339,1,282.06,282.06,Completed,2024-04-26
69201,5277,2023-01-31,244,10,43.71,437.1,Cancelled,
69202,2895,2023-01-06,107,8,245.94,1967.52,Completed,2023-01-11
69203,2053,2023-12-10,317,9,526.0,4734.0,Completed,2023-12-15
69204,2576,2023-09-23,337,2,1466.05,2932.1,Pending,
69205,8083,2023-03-05,495,7,92.2,645.4,Completed,2023-03-09
69206,8945,2025-11-30,227,6,117.88,707.28,Completed,2025-12-03
69207,3089,2024-02-12,427,1,694.52,694.52,Completed,2024-02-14
69208,1237,2023-03-03,478,8,113.3,906.4,Completed,2023-03-06
69209,6869,2024-08-24,440,6,6.86,41.16,Completed,2024-08-29
69210,8391,2023-02-09,58,10,136.04,1360.4,Completed,2023-02-13
69211,9779,2025-03-23,479,6,37.23,223.38,Completed,2025-03-26
69212,1045,2025-08-22,450,8,101.95,815.6,Cancelled,
69213,6802,2023-08-13,18,6,16.73,100.38,Completed,2023-08-15
69214,9822,2023-07-30,434,4,106.44,425.76,Pending,
69215,8050,2023-01-21,327,3,83.53,250.59,Completed,2023-01-24
69216,1447,2025-06-19,47,3,119.15,357.45,Completed,2025-06-20
69217,691,2023-12-01,58,7,136.04,952.28,Completed,2023-12-06
69218,373,2023-10-09,49,7,973.3,6813.1,Completed,2023-10-10
69219,6623,2025-10-15,419,10,108.11,1081.1,Completed,2025-10-18
69220,9151,2023-11-20,108,3,41.07,123.21,Pending,
69221,6635,2024-10-26,484,10,20.14,201.4,Completed,2024-10-31
69222,9289,2024-08-03,1,5,1559.21,7796.05,Completed,2024-08-05
69223,1994,2024-07-17,468,3,9.73,29.19,Completed,2024-07-18
69224,4579,2025-10-11,117,10,358.14,3581.4,Cancelled,
69225,428,2025-07-06,412,5,55.96,279.8,Completed,2025-07-11
69226,6189,2023-01-05,400,4,50.93,203.72,Completed,2023-01-09
69227,9290,2024-11-06,36,10,58.77,587.7,Cancelled,
69228,1943,2025-04-23,399,7,131.95,923.65,Completed,2025-04-24
69229,9738,2025-10-25,370,2,106.66,213.32,Completed,2025-10-27
69230,9560,2023-08-15,58,7,136.04,952.28,Pending,
69231,7614,2024-08-05,197,9,123.05,1107.45,Completed,2024-08-08
69232,8395,2023-12-02,459,4,779.84,3119.36,Pending,
69233,889,2023-05-03,459,4,779.84,3119.36,Pending,
69234,8871,2024-07-04,483,7,731.01,5117.07,Pending,
69235,3230,2024-12-28,487,1,142.29,142.29,Pending,
69236,8452,2024-02-22,94,2,154.39,308.78,Cancelled,
69237,7138,2025-03-24,126,3,33.42,100.26,Completed,2025-03-26
69238,5542,2024-05-26,302,6,90.82,544.92,Cancelled,
69239,8953,2024-02-11,172,1,26.05,26.05,Completed,2024-02-12
69240,3321,2025-03-27,60,9,79.43,714.87,Completed,2025-03-31
69241,1391,2024-08-02,355,9,213.02,1917.18,Completed,2024-08-07
69242,9933,2025-07-14,254,4,87.25,349.0,Completed,2025-07-18
69243,9294,2025-06-27,342,8,99.4,795.2,Pending,
69244,3983,2023-06-03,267,3,583.44,1750.32,Completed,2023-06-06
69245,7841,2024-01-19,25,3,1714.13,5142.39,Completed,2024-01-21
69246,9718,2025-05-29,87,3,17.45,52.35,Pending,
69247,2343,2025-10-14,439,3,13.47,40.41,Completed,2025-10-17
69248,2333,2024-08-12,424,1,39.56,39.56,Cancelled,
69249,8515,2024-04-17,70,7,124.56,871.92,Completed,2024-04-18
69250,5994,2024-11-08,144,4,61.07,244.28,Completed,2024-11-12
69251,173,2023-05-28,488,3,42.83,128.49,Pending,
69252,5506,2024-01-20,50,1,137.36,137.36,Completed,2024-01-22
69253,1197,2025-11-06,146,5,62.42,312.1,Cancelled,
69254,2660,2023-07-18,241,4,1049.82,4199.28,Pending,
69255,9883,2025-05-31,202,4,184.36,737.44,Completed,2025-06-04
69256,2597,2025-10-02,73,4,305.55,1222.2,Completed,2025-10-07
69257,3191,2023-07-22,335,1,26.32,26.32,Completed,2023-07-23
69258,7817,2023-04-17,323,5,763.13,3815.65,Cancelled,
69259,4850,2023-07-18,410,1,126.88,126.88,Completed,2023-07-21
69260,3318,2025-09-01,222,2,22.59,45.18,Pending,
69261,9114,2025-02-05,151,8,14.01,112.08,Completed,2025-02-09
69262,6683,2025-08-29,389,8,96.65,773.2,Completed,2025-09-01
69263,4427,2024-09-19,225,7,1995.28,13966.96,Completed,2024-09-23
69264,5267,2025-09-02,326,8,112.6,900.8,Completed,2025-09-05
69265,647,2023-05-08,317,7,526.0,3682.0,Completed,2023-05-13
69266,1880,2025-08-28,102,8,96.45,771.6,Completed,2025-08-31
69267,9459,2023-09-17,292,1,33.29,33.29,Completed,2023-09-21
69268,2814,2024-01-12,332,5,20.9,104.5,Completed,2024-01-13
69269,7974,2025-06-27,339,9,282.06,2538.54,Cancelled,
69270,3221,2025-05-03,119,9,74.17,667.53,Cancelled,
69271,3423,2023-01-26,266,3,96.42,289.26,Completed,2023-01-28
69272,2708,2025-01-06,206,10,134.21,1342.1,Pending,
69273,910,2024-04-09,284,6,77.12,462.72,Completed,2024-04-14
69274,1017,2025-01-02,334,8,56.31,450.48,Cancelled,
69275,345,2025-08-31,288,1,56.18,56.18,Completed,2025-09-01
69276,86,2023-03-06,471,9,125.86,1132.74,Pending,
69277,7719,2023-03-03,411,9,181.56,1634.04,Pending,
69278,7999,2025-04-03,322,6,44.53,267.18,Cancelled,
69279,3256,2025-08-25,3,5,611.78,3058.9,Completed,2025-08-30
69280,2644,2025-05-18,109,1,510.65,510.65,Pending,
69281,3528,2025-11-26,361,6,526.19,3157.14,Completed,2025-11-29
69282,8990,2023-02-05,151,8,14.01,112.08,Completed,2023-02-09
69283,7610,2024-11-26,421,7,36.06,252.42,Completed,2024-11-30
69284,267,2024-04-04,91,1,55.65,55.65,Pending,
69285,7902,2024-06-15,459,5,779.84,3899.2,Completed,2024-06-20
69286,7842,2024-10-04,212,8,32.95,263.6,Pending,
69287,4199,2024-06-06,64,3,23.37,70.11,Completed,2024-06-10
69288,2989,2024-01-15,416,3,23.54,70.62,Completed,2024-01-17
69289,7318,2024-01-09,247,5,63.97,319.85,Pending,
69290,6711,2023-06-16,214,5,156.86,784.3,Pending,
69291,6021,2023-01-29,82,1,139.73,139.73,Completed,2023-02-01
69292,6941,2024-10-01,364,8,39.23,313.84,Completed,2024-10-05
69293,957,2025-03-17,86,5,136.31,681.55,Completed,2025-03-19
69294,2179,2025-04-28,210,5,34.93,174.65,Pending,
69295,7253,2025-05-03,37,7,66.87,468.09,Completed,2025-05-06
69296,2019,2024-07-22,11,6,598.87,3593.22,Completed,2024-07-26
69297,573,2023-06-11,102,5,96.45,482.25,Completed,2023-06-14
69298,8505,2024-03-06,102,2,96.45,192.9,Completed,2024-03-10
69299,7228,2025-04-02,418,9,40.24,362.16,Completed,2025-04-07
69300,2270,2023-07-21,294,6,107.93,647.58,Completed,2023-07-24
69301,9349,2025-10-10,444,4,17.04,68.16,Completed,2025-10-11
69302,1208,2024-10-02,274,8,79.2,633.6,Completed,2024-10-04
69303,6160,2024-03-10,368,6,28.53,171.18,Cancelled,
69304,6893,2025-10-20,201,6,981.13,5886.78,Completed,2025-10-24
69305,4200,2025-09-25,35,2,221.51,443.02,Pending,
69306,2172,2025-03-30,117,5,358.14,1790.7,Pending,
69307,28,2024-04-29,304,9,25.63,230.67,Completed,2024-05-03
69308,7236,2025-07-31,272,7,45.92,321.44,Completed,2025-08-04
69309,8577,2024-12-04,61,6,535.57,3213.42,Pending,
69310,4589,2024-09-18,205,5,582.19,2910.95,Completed,2024-09-19
69311,3248,2023-08-19,35,10,221.51,2215.1,Cancelled,
69312,3617,2023-08-22,442,10,199.86,1998.6,Pending,
69313,7729,2024-04-29,269,4,84.36,337.44,Completed,2024-05-02
69314,611,2025-09-08,301,5,286.37,1431.85,Completed,2025-09-09
69315,9801,2023-10-25,494,3,90.21,270.63,Completed,2023-10-30
69316,2944,2023-06-24,147,7,599.21,4194.47,Completed,2023-06-27
69317,9852,2023-09-09,387,9,355.82,3202.38,Completed,2023-09-14
69318,2618,2025-06-09,405,9,341.12,3070.08,Completed,2025-06-10
69319,4077,2023-06-08,486,4,23.58,94.32,Cancelled,
69320,7461,2025-05-07,337,2,1466.05,2932.1,Pending,
69321,2323,2024-05-19,489,4,1323.72,5294.88,Cancelled,
69322,5002,2024-04-10,402,7,181.98,1273.86,Pending,
69323,3593,2025-11-13,126,7,33.42,233.94,Pending,
69324,9127,2024-05-22,212,9,32.95,296.55,Cancelled,
69325,2965,2023-04-04,299,6,605.76,3634.56,Completed,2023-04-08
69326,821,2023-07-10,287,5,61.83,309.15,Completed,2023-07-15
69327,8022,2023-06-20,136,4,66.54,266.16,Cancelled,
69328,5106,2023-09-16,484,7,20.14,140.98,Cancelled,
69329,1852,2023-07-04,317,7,526.0,3682.0,Cancelled,
69330,2404,2024-08-10,397,9,90.95,818.55,Completed,2024-08-13
69331,1359,2025-05-13,346,6,167.06,1002.36,Completed,2025-05-15
69332,4629,2025-03-17,321,6,1096.3,6577.8,Pending,
69333,1698,2023-06-14,413,4,132.12,528.48,Completed,2023-06-15
69334,1985,2024-06-24,96,8,34.14,273.12,Pending,
69335,1819,2024-05-30,222,1,22.59,22.59,Completed,2024-06-01
69336,3080,2024-11-27,182,6,178.34,1070.04,Completed,2024-11-28
69337,4814,2025-01-06,83,1,487.25,487.25,Completed,2025-01-09
69338,6829,2025-10-29,322,2,44.53,89.06,Pending,
69339,7974,2023-02-20,191,7,56.06,392.42,Pending,
69340,8205,2025-10-22,473,3,1114.06,3342.18,Completed,2025-10-23
69341,7907,2023-02-25,358,6,112.96,677.76,Completed,2023-02-27
69342,5556,2025-02-07,436,2,74.56,149.12,Completed,2025-02-10
69343,7818,2023-08-07,296,3,31.4,94.2,Completed,2023-08-12
69344,3188,2025-11-13,244,3,43.71,131.13,Completed,2025-11-14
69345,2158,2025-09-22,431,6,73.58,441.48,Pending,
69346,3648,2023-11-28,153,6,1961.05,11766.3,Pending,
69347,3986,2025-02-01,95,4,41.62,166.48,Cancelled,
69348,5151,2024-12-19,118,2,37.46,74.92,Completed,2024-12-21
69349,9101,2025-01-08,239,9,119.84,1078.56,Completed,2025-01-09
69350,5513,2023-08-03,425,2,825.17,1650.34,Completed,2023-08-05
69351,8808,2025-02-08,281,3,74.31,222.93,Completed,2025-02-11
69352,8189,2025-08-12,299,10,605.76,6057.6,Completed,2025-08-14
69353,1443,2024-05-23,384,9,67.51,607.59,Pending,
69354,9562,2025-11-03,326,10,112.6,1126.0,Cancelled,
69355,2853,2023-11-07,461,4,264.34,1057.36,Completed,2023-11-08
69356,2004,2024-10-17,28,2,35.48,70.96,Completed,2024-10-19
69357,664,2023-05-30,41,7,1188.99,8322.93,Completed,2023-06-04
69358,9247,2025-10-13,494,6,90.21,541.26,Completed,2025-10-17
69359,1895,2025-06-08,341,6,536.57,3219.42,Pending,
69360,5790,2024-01-05,92,9,49.34,444.06,Completed,2024-01-08
69361,3036,2024-09-20,287,3,61.83,185.49,Cancelled,
69362,3564,2023-07-02,470,8,24.22,193.76,Completed,2023-07-03
69363,5667,2024-11-12,96,3,34.14,102.42,Cancelled,
69364,1883,2023-05-24,385,3,237.38,712.14,Pending,
69365,4227,2025-07-04,465,4,279.12,1116.48,Completed,2025-07-05
69366,6551,2024-04-24,445,2,326.53,653.06,Pending,
69367,5148,2025-01-25,277,10,525.59,5255.9,Completed,2025-01-28
69368,6783,2025-01-20,150,6,113.19,679.14,Pending,
69369,9557,2024-07-26,61,6,535.57,3213.42,Cancelled,
69370,8996,2023-02-17,225,3,1995.28,5985.84,Completed,2023-02-20
69371,2180,2023-06-28,239,4,119.84,479.36,Completed,2023-06-30
69372,3266,2024-10-20,106,1,91.96,91.96,Completed,2024-10-21
69373,686,2024-12-21,398,1,75.58,75.58,Pending,
69374,5380,2023-09-23,418,2,40.24,80.48,Completed,2023-09-26
69375,6206,2024-12-01,90,9,51.1,459.9,Completed,2024-12-03
69376,6399,2024-10-23,354,5,179.83,899.15,Completed,2024-10-24
69377,710,2023-02-06,496,5,8.56,42.8,Completed,2023-02-07
69378,7781,2025-07-15,43,3,271.93,815.79,Completed,2025-07-19
69379,2372,2024-02-26,288,1,56.18,56.18,Completed,2024-03-02
69380,8534,2024-06-12,399,8,131.95,1055.6,Completed,2024-06-14
69381,2911,2025-06-17,267,6,583.44,3500.64,Completed,2025-06-20
69382,7363,2024-12-26,123,9,622.17,5599.53,Completed,2024-12-31
69383,1491,2023-10-02,486,1,23.58,23.58,Completed,2023-10-03
69384,2996,2025-12-20,72,10,61.29,612.9,Completed,2025-12-23
69385,3359,2023-10-23,483,2,731.01,1462.02,Completed,2023-10-28
69386,5034,2025-02-20,451,7,638.26,4467.82,Pending,
69387,5228,2023-10-21,95,1,41.62,41.62,Completed,2023-10-26
69388,5312,2025-05-03,9,9,1567.85,14110.65,Completed,2025-05-04
69389,7140,2024-03-30,223,8,122.66,981.28,Completed,2024-04-01
69390,9791,2025-10-25,373,1,91.42,91.42,Completed,2025-10-29
69391,192,2025-06-05,36,7,58.77,411.39,Pending,
69392,5368,2023-04-16,7,10,125.52,1255.2,Pending,
69393,9766,2023-09-25,141,4,397.2,1588.8,Completed,2023-09-27
69394,406,2024-09-25,57,3,668.41,2005.23,Completed,2024-09-30
69395,8311,2023-03-19,382,10,149.25,1492.5,Cancelled,
69396,7499,2024-02-01,44,4,49.07,196.28,Completed,2024-02-03
69397,8379,2024-02-26,351,10,102.83,1028.3,Cancelled,
69398,3941,2023-04-14,485,4,519.84,2079.36,Pending,
69399,6069,2024-10-19,135,2,118.94,237.88,Cancelled,
69400,5173,2023-01-30,142,1,16.89,16.89,Completed,2023-02-02
69401,4080,2023-06-10,306,2,238.95,477.9,Completed,2023-06-13
69402,7401,2025-08-01,195,1,94.72,94.72,Pending,
69403,5705,2023-10-20,476,9,34.36,309.24,Pending,
69404,9634,2024-02-06,72,2,61.29,122.58,Pending,
69405,8045,2025-03-10,102,3,96.45,289.35,Pending,
69406,8049,2024-08-13,212,3,32.95,98.85,Pending,
69407,5972,2023-07-18,234,9,85.36,768.24,Completed,2023-07-23
69408,2554,2024-09-14,227,10,117.88,1178.8,Completed,2024-09-19
69409,6428,2023-08-23,343,5,142.55,712.75,Completed,2023-08-24
69410,2166,2024-12-26,33,3,755.53,2266.59,Pending,
69411,1876,2025-07-29,485,2,519.84,1039.68,Completed,2025-07-30
69412,9776,2024-09-05,430,8,64.63,517.04,Completed,2024-09-07
69413,2823,2025-05-28,153,5,1961.05,9805.25,Pending,
69414,2132,2025-03-19,400,8,50.93,407.44,Pending,
69415,5327,2025-06-07,433,8,234.54,1876.32,Completed,2025-06-12
69416,1379,2024-06-01,457,4,417.52,1670.08,Pending,
69417,8751,2024-04-11,423,6,32.19,193.14,Completed,2024-04-14
69418,8943,2024-01-04,311,9,50.04,450.36,Completed,2024-01-09
69419,5907,2024-09-09,403,1,486.03,486.03,Completed,2024-09-11
69420,4452,2025-10-01,178,1,180.77,180.77,Completed,2025-10-04
69421,4577,2025-05-02,284,8,77.12,616.96,Cancelled,
69422,488,2024-02-01,263,10,123.47,1234.7,Completed,2024-02-02
69423,3923,2023-09-02,6,2,47.09,94.18,Completed,2023-09-04
69424,5931,2024-03-21,478,8,113.3,906.4,Cancelled,
69425,6245,2024-12-01,267,9,583.44,5250.96,Completed,2024-12-03
69426,3690,2024-02-28,304,8,25.63,205.04,Completed,2024-03-01
69427,7096,2024-05-08,208,2,39.28,78.56,Pending,
69428,4379,2023-10-08,245,1,75.84,75.84,Completed,2023-10-09
69429,4978,2025-12-31,166,3,102.45,307.35,Cancelled,
69430,5993,2023-02-07,97,9,1071.31,9641.79,Completed,2023-02-11
69431,9520,2025-05-09,378,4,136.37,545.48,Completed,2025-05-11
69432,9918,2023-03-22,281,7,74.31,520.17,Completed,2023-03-24
69433,5925,2024-09-13,367,1,130.2,130.2,Pending,
69434,1104,2025-08-19,366,9,78.52,706.68,Completed,2025-08-22
69435,2824,2025-08-21,279,9,111.06,999.54,Cancelled,
69436,2369,2025-11-17,41,7,1188.99,8322.93,Pending,
69437,8920,2023-02-02,83,10,487.25,4872.5,Completed,2023-02-05
69438,8364,2023-05-07,490,10,68.73,687.3,Completed,2023-05-12
69439,2897,2023-03-01,419,3,108.11,324.33,Cancelled,
69440,1366,2025-08-28,418,3,40.24,120.72,Completed,2025-09-01
69441,4053,2025-12-26,253,9,205.13,1846.17,Completed,2025-12-30
69442,9738,2024-01-31,461,3,264.34,793.02,Completed,2024-02-01
69443,184,2024-07-19,27,7,450.94,3156.58,Completed,2024-07-22
69444,3285,2025-09-26,162,3,89.5,268.5,Cancelled,
69445,1376,2025-07-19,332,8,20.9,167.2,Completed,2025-07-21
69446,6302,2025-04-21,38,5,42.81,214.05,Pending,
69447,8646,2024-06-04,170,1,211.78,211.78,Completed,2024-06-05
69448,1961,2023-04-06,54,9,140.21,1261.89,Pending,
69449,3854,2024-10-30,347,1,358.76,358.76,Completed,2024-11-03
69450,3165,2024-05-03,457,8,417.52,3340.16,Completed,2024-05-05
69451,1322,2025-07-08,158,2,89.56,179.12,Pending,
69452,5549,2025-10-28,166,10,102.45,1024.5,Completed,2025-11-02
69453,1659,2025-11-20,199,8,9.04,72.32,Completed,2025-11-24
69454,9648,2023-11-24,489,2,1323.72,2647.44,Completed,2023-11-29
69455,3124,2024-10-24,202,5,184.36,921.8,Completed,2024-10-29
69456,3789,2025-11-11,110,4,99.63,398.52,Cancelled,
69457,6583,2024-08-22,218,9,225.47,2029.23,Pending,
69458,9030,2023-08-24,159,9,47.49,427.41,Completed,2023-08-25
69459,1053,2023-02-11,11,5,598.87,2994.35,Pending,
69460,2085,2023-04-26,224,10,33.56,335.6,Completed,2023-04-28
69461,9795,2023-09-15,11,2,598.87,1197.74,Completed,2023-09-19
69462,356,2023-06-29,174,3,150.27,450.81,Completed,2023-07-04
69463,2184,2023-11-13,11,7,598.87,4192.09,Completed,2023-11-17
69464,8403,2023-07-15,283,3,323.27,969.81,Completed,2023-07-16
